transaction_id,procedure_id,trans_group_id,trans_group_ar,trans_group_en,procedure_name_ar,procedure_name_en,instance_date,property_type_id,property_type_ar,property_type_en,property_sub_type_id,property_sub_type_ar,property_sub_type_en,property_usage_ar,property_usage_en,reg_type_id,reg_type_ar,reg_type_en,area_id,area_name_ar,area_name_en,building_name_ar,building_name_en,project_number,project_name_ar,project_name_en,master_project_en,master_project_ar,nearest_landmark_ar,nearest_landmark_en,nearest_metro_ar,nearest_metro_en,nearest_mall_ar,nearest_mall_en,rooms_ar,rooms_en,has_parking,procedure_area,actual_worth,meter_sale_price,rent_value,meter_rent_price,no_of_parties_role_1,no_of_parties_role_2,no_of_parties_role_3
1-41-2013-226,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,08-04-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك سايد,Lakeside,16.0,ليك سايد ريزيدنس ,LAKESIDE RESIDENCE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,94.63,1174346.0,12409.87,,,1,1,0
2-13-2010-6793,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,27-12-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك سايد,Lakeside,16.0,ليك سايد ريزيدنس ,LAKESIDE RESIDENCE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,110.56,1007136.0,9109.41,,,1,1,0
1-11-2011-11388,11,1,مبايعات,Sales,بيع,Sell,01-08-2011,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,49.17,425000.0,8643.48,,,1,1,0
1-11-2012-10381,11,1,مبايعات,Sales,بيع,Sell,07-06-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,69.33,630000.0,9086.98,,,1,1,0
1-11-2018-492,11,1,مبايعات,Sales,بيع,Sell,15-01-2018,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,0,154.74,2000000.0,12924.91,,,1,1,0
1-11-2014-7815,11,1,مبايعات,Sales,بيع,Sell,19-03-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,66.73,1180000.0,17683.2,,,1,1,0
1-11-2012-23335,11,1,مبايعات,Sales,بيع,Sell,06-12-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,66.73,750000.0,11239.32,,,1,1,0
2-13-2016-2416,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,29-03-2016,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,46.09,450000.0,9763.51,,,1,1,0
1-11-2025-27163,11,1,مبايعات,Sales,بيع,Sell,30-06-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,46.07,835000.0,18124.59,,,1,1,0
1-11-2017-1867,11,1,مبايعات,Sales,بيع,Sell,07-02-2017,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,46.07,830000.0,18016.06,,,1,1,0
1-11-2010-1595,11,1,مبايعات,Sales,بيع,Sell,15-02-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,45.83,342360.0,7470.22,,,1,1,0
1-11-2010-14421,11,1,مبايعات,Sales,بيع,Sell,28-09-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,67.55,408240.0,6043.52,,,1,1,0
1-11-2013-4246,11,1,مبايعات,Sales,بيع,Sell,11-02-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,43.88,538000.0,12260.71,,,1,1,0
1-11-2011-12143,11,1,مبايعات,Sales,بيع,Sell,22-08-2011,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,52.7,343980.0,6527.13,,,1,1,0
1-11-2022-20211,11,1,مبايعات,Sales,بيع,Sell,23-08-2022,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,45.43,550000.0,12106.54,,,1,1,0
1-11-2015-14807,11,1,مبايعات,Sales,بيع,Sell,01-10-2015,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,69.14,1035000.0,14969.63,,,1,1,0
2-13-2015-7238,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,05-10-2015,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,69.14,776250.0,11227.22,,,1,1,0
1-11-2012-6990,11,1,مبايعات,Sales,بيع,Sell,25-04-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,68.48,468720.0,6844.63,,,1,1,0
1-11-2011-12112,11,1,مبايعات,Sales,بيع,Sell,03-08-2011,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,46.07,308880.0,6704.58,,,1,1,0
1-11-2009-207864,11,1,مبايعات,Sales,بيع,Sell,14-04-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,52.95,341280.0,6445.33,,,1,1,0
1-11-2017-8944,11,1,مبايعات,Sales,بيع,Sell,10-07-2017,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,1,69.41,1105000.0,15919.9,,,1,1,0
1-11-2025-30415,11,1,مبايعات,Sales,بيع,Sell,21-07-2025,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,114.88,1650000.0,14362.81,,,2,1,0
1-11-2013-737,11,1,مبايعات,Sales,بيع,Sell,09-01-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,0,70.24,720000.0,10250.57,,,1,1,0
1-11-2013-22487,11,1,مبايعات,Sales,بيع,Sell,22-07-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,115.16,1200000.0,10420.28,,,1,1,0
1-11-2012-8554,11,1,مبايعات,Sales,بيع,Sell,10-05-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفة,1 B/R,0,66.78,605000.0,9059.6,,,1,1,0
1-11-2012-360,11,1,مبايعات,Sales,بيع,Sell,11-01-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,45.43,299160.0,6585.08,,,1,1,0
1-41-2016-5641,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,14-11-2016,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,0,115.35,701000.0,6077.16,,,1,2,0
1-11-2010-6987,11,1,مبايعات,Sales,بيع,Sell,10-05-2010,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,46.91,269000.0,5734.38,,,1,2,0
1-11-2016-5590,11,1,مبايعات,Sales,بيع,Sell,12-05-2016,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,1,43.88,780000.0,17775.75,,,1,1,0
1-11-2012-14976,11,1,مبايعات,Sales,بيع,Sell,14-08-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,48.03,298080.0,6206.12,,,1,1,0
1-11-2011-14784,11,1,مبايعات,Sales,بيع,Sell,21-09-2011,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,استوديو,Studio,0,48.03,418000.0,8702.89,,,1,1,0
1-41-2012-468,41,1,مبايعات,Sales,بيع مبدئى,Delayed Sell,06-11-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,غرفتين,2 B/R,1,115.35,993600.0,8613.78,,,1,2,0
1-11-2017-5343,11,1,مبايعات,Sales,بيع,Sell,17-04-2017,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,محل,Shop,1,44.75,750000.0,16759.78,,,2,1,0
1-11-2009-219191,11,1,مبايعات,Sales,بيع,Sell,09-11-2009,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,محل,Shop,0,88.16,2250000.0,25521.78,,,1,1,0
1-11-2023-5104,11,1,مبايعات,Sales,بيع,Sell,23-02-2023,3,وحدة,Unit,23.0,محل,Shop,تجاري,Commercial,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,ليك تيراس,LAKE TERRACE,438.0,ليك تراس,LAKE TERRACE,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,أبراج بحيرات جميرا,Jumeirah Lakes Towers,مارينا مول,Marina Mall,محل,Shop,1,67.0,846500.0,12634.33,,,1,1,0
1-11-2011-5175,11,1,مبايعات,Sales,بيع,Sell,24-03-2011,2,مبنى,Building,,,,صناعي,Industrial,1,العقارات القائمة,Existing Properties,360,محيصنه الثانيه,Muhaisanah Second,,,,,,,,مطار دبي الدولي,Dubai International Airport,محطة مترو اتصالات,Etisalat Metro Station,سيتي سنتر مردف,City Centre Mirdif,,,0,1858.06,5500000.0,2960.08,,,1,1,0
1-11-2013-25832,11,1,مبايعات,Sales,بيع,Sell,02-09-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفتين,2 B/R,1,149.88,1500000.0,10008.01,,,1,1,0
1-11-2009-214839,11,1,مبايعات,Sales,بيع,Sell,28-07-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,201.83,2391400.0,11848.59,,,1,1,0
1-11-2014-23715,11,1,مبايعات,Sales,بيع,Sell,29-10-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,ثلاث غرف,3 B/R,1,193.93,2280000.0,11756.82,,,1,1,0
1-11-2009-204606,11,1,مبايعات,Sales,بيع,Sell,23-02-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,40.81,493709.0,12097.75,,,1,1,0
2-13-2013-1062,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,26-02-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,74.72,546000.0,7307.28,,,1,1,0
1-11-2009-210356,11,1,مبايعات,Sales,بيع,Sell,18-05-2009,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,80.57,694582.0,8620.85,,,1,1,0
1-11-2013-5383,11,1,مبايعات,Sales,بيع,Sell,21-02-2013,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,35.06,550000.0,15687.39,,,1,1,0
2-13-2014-7054,13,2,رهون,Mortgages,تسجيل رهن,Mortgage Registration,25-09-2014,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,غرفة,1 B/R,1,115.38,1200000.0,10400.42,,,1,1,0
1-11-2012-8541,11,1,مبايعات,Sales,بيع,Sell,10-05-2012,3,وحدة,Unit,60.0,شقه سكنيه,Flat,سكني,Residential,1,العقارات القائمة,Existing Properties,350,الثنيه الخامسة,Al Thanyah Fifth,برج قوس دبي,DUBAI ARCH TOWER,547.0,دبي أرك تاور,DUBAI ARCH TOWER,Jumeirah Lakes Towers, ابراج بحيرات الجميرا,أكاديمية المدينة الرياضية للسباحة,Sports City Swimming Academy,محطة مترو مارينا مول,Marina Mall Metro Station,مارينا مول,Marina Mall,استوديو,Studio,1,38.08,375000.0,9847.69,,,1,1,0
